Timestamp,Trans_x,Trans_y,Trans_z,Quaternion_w,Quaternion_x,Quaternion_y,Quaternion_z
5066,240.893051,139.654266,9.940777,0.052156,0.052156,0.705181,0.705181
5100,240.832809,139.239166,9.940777,0.065676,0.065676,0.704050,0.704050
5133,240.772171,138.821640,9.940777,0.079251,0.079251,0.702652,0.702652
5166,240.711197,138.401642,9.940777,0.092876,0.092876,0.700981,0.700981
5200,240.649857,137.979218,9.940777,0.106543,0.106543,0.699034,0.699034
5233,240.562790,137.562363,9.940830,0.119425,0.119431,0.696961,0.696936
5266,240.359909,137.179489,9.941130,0.128602,0.128641,0.695393,0.695228
5300,240.155777,136.794388,9.941430,0.137809,0.137881,0.693694,0.693387
5333,239.950546,136.407166,9.941732,0.147043,0.147148,0.691862,0.691414
5366,239.744125,136.017746,9.942036,0.156302,0.156440,0.689895,0.689305
5400,239.536636,135.626221,9.942342,0.165584,0.165755,0.687792,0.687058
5433,239.327927,135.232513,9.942649,0.174886,0.175090,0.685551,0.684674
5466,239.118179,134.836700,9.942958,0.184206,0.184444,0.683170,0.682148
5500,238.907211,134.438690,9.943268,0.193542,0.193814,0.680648,0.679481
5533,238.695114,134.038574,9.943581,0.202892,0.203198,0.677984,0.676671
5566,238.464615,133.646622,9.944158,0.209963,0.210297,0.675879,0.674447
5600,238.192398,133.276566,9.945351,0.211711,0.212059,0.675358,0.673870
5633,237.918747,132.904572,9.946550,0.213467,0.213828,0.674831,0.673285
5666,237.643661,132.530624,9.947757,0.215230,0.215605,0.674296,0.672693
5700,237.367172,132.154755,9.948969,0.217002,0.217390,0.673753,0.672093
5733,237.089218,131.776932,9.950188,0.218780,0.219183,0.673203,0.671485
5766,236.809891,131.397171,9.951412,0.220567,0.220983,0.672646,0.670869
5800,236.529099,131.015457,9.952643,0.222361,0.222791,0.672080,0.670245
5833,236.246902,130.631836,9.953881,0.224162,0.224606,0.671507,0.669613
5866,235.963303,130.246277,9.955124,0.225971,0.226429,0.670926,0.668973
5900,235.668381,129.866287,9.956521,0.226721,0.227182,0.670680,0.668711
5933,235.370987,129.485092,9.957939,0.227372,0.227836,0.670464,0.668484
5966,235.072189,129.102020,9.959363,0.228026,0.228491,0.670246,0.668256
6000,234.771927,128.717087,9.960794,0.228682,0.229148,0.670027,0.668026
6033,234.470200,128.330276,9.962234,0.229340,0.229808,0.669807,0.667795
6066,234.166977,127.941605,9.963678,0.230000,0.230470,0.669585,0.667562
6100,233.862320,127.551071,9.965131,0.230663,0.231135,0.669362,0.667327
6133,233.556229,127.158653,9.966591,0.231329,0.231801,0.669137,0.667091
6166,233.248642,126.764381,9.968057,0.231996,0.232470,0.668911,0.666854
6200,232.934891,126.372017,9.969558,0.232453,0.232927,0.668753,0.666693
6233,232.619370,125.978020,9.971068,0.232899,0.233373,0.668598,0.666537
6266,232.302414,125.582214,9.972585,0.233348,0.233820,0.668443,0.666379
6300,231.983963,125.184547,9.974109,0.233798,0.234269,0.668287,0.666220
6333,231.664047,124.785080,9.975640,0.234249,0.234720,0.668129,0.666061
6366,231.342697,124.383797,9.977178,0.234702,0.235173,0.667971,0.665900
6400,231.019882,123.980682,9.978723,0.235157,0.235627,0.667812,0.665739
